web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666803016-944,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Halit Köprülü,https://www.transfermarkt.com/halit-koprulu/profil/spieler/8699,Halit Köprülü,"Jan 20, 1978                                                                    (44)",Right Midfield,Retired,"Jul 1, 2011",free transfer,"Aug 31, 2010"
1666803022-946,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Murat Erdogan,https://www.transfermarkt.com/murat-erdogan/profil/spieler/7194,Murat Erdogan,"Aug 1, 1976                                                                    (46)",Central Midfield,Retired,"Dec 24, 2012",free transfer,"Jul 1, 2012"
1666803026-947,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Mustafa Sarp,https://www.transfermarkt.com/mustafa-sarp/profil/spieler/21522,Mustafa Sarp,"Nov 5, 1980                                                                    (41)",Defensive Midfield,Retired,Istanbul,-,"Dec 29, 2014"
1666803030-949,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Hürriyet Gücer,https://www.transfermarkt.com/hurriyet-gucer/profil/spieler/17386,Hürriyet Gücer,"Oct 25, 1981                                                                    (41)",Defensive Midfield,Retired,Ankara,-,"Jul 1, 2018"
1666803034-951,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Ümit Aydin,https://www.transfermarkt.com/umit-aydin/profil/spieler/6916,Ümit Aydin,"Jan 16, 1980                                                                    (42)",Defensive Midfield,Retired,,-,"Feb 1, 2010"
1666803037-953,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Balázs Molnár,https://www.transfermarkt.com/balazs-molnar/profil/spieler/21472,Balázs Molnár,"Jul 1, 1977                                                                    (45)",Defensive Midfield,Retired,"Jul 1, 2013",-,"Nov 1, 2011"
1666803040-955,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Ahmet Yildirim,https://www.transfermarkt.com/ahmet-yildirim/profil/spieler/6905,Ahmet Yildirim,"Feb 25, 1974                                                                    (48)",Defensive Midfield,Retired,,-,"Jan 4, 2008"
1666803043-957,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Gökhan Kiraz,https://www.transfermarkt.com/gokhan-kiraz/profil/spieler/555882,Gökhan Kiraz,"Apr 28, 1986                                                                    (36)",,Retired,"Jul 1, 2011",?,"Oct 5, 2010"
1666803047-959,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Anil Abanoz,https://www.transfermarkt.com/anil-abanoz/profil/spieler/126354,Anil Abanoz,"Mar 16, 1987                                                                    (35)",Right-Back,Without Club,"Jul 1, 2022",-,"Sep 24, 2019"
1666803051-961,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Mustafa Yalcinkaya,https://www.transfermarkt.com/mustafa-yalcinkaya/profil/spieler/6908,Mustafa Yalcinkaya,"Aug 18, 1981                                                                    (41)",Right-Back,Retired,,free transfer,"Jul 19, 2010"
1666803054-963,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Hasan Yigit,https://www.transfermarkt.com/hasan-yigit/profil/spieler/7233,Hasan Yigit,"Jan 2, 1975                                                                    (47)",Right-Back,Retired,"Jul 1, 2011",free transfer,"Sep 1, 2010"
1666803058-965,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Musa Büyük,https://www.transfermarkt.com/musa-buyuk/profil/spieler/10138,Musa Büyük,"May 22, 1980                                                                    (42)",Right-Back,Retired,Istanbul,free transfer,"Sep 4, 2012"
1666803061-967,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Wederson,https://www.transfermarkt.com/wederson/profil/spieler/21480,Wederson,"Jul 22, 1981                                                                    (41)",Left-Back,Retired,,-,"Jul 1, 2017"
1666803064-969,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Ediz Bahtiyaroglu,https://www.transfermarkt.com/ediz-bahtiyaroglu/profil/spieler/44997,Ediz Bahtiyaroglu,"Jan 2, 1986",Centre-Back,,,End of loan,"May 31, 2011"
1666803067-971,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Radoslav Batak,https://www.transfermarkt.com/radoslav-batak/profil/spieler/15669,Radoslav Batak,"Aug 15, 1977                                                                    (45)",Centre-Back,Retired,"Jan 1, 2013",free transfer,"Jan 1, 2012"
1666803071-973,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Savas Bahadir,https://www.transfermarkt.com/savas-bahadir/profil/spieler/17383,Savas Bahadir,"Nov 14, 1976                                                                    (45)",Centre-Back,Retired,,-,"Feb 14, 2014"
1666803075-975,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Adam Petrous,https://www.transfermarkt.com/adam-petrous/profil/spieler/29469,Adam Petrous,"Sep 19, 1977                                                                    (45)",Centre-Back,Retired,"Jul 1, 2019",?,"Aug 9, 2018"
1666803079-977,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Kürsat Duymus,https://www.transfermarkt.com/kursat-duymus/profil/spieler/14151,Kürsat Duymus,"Feb 1, 1979                                                                    (43)",Centre-Back,Retired,"Jan 23, 2013",?,"Sep 2, 2011"
1666803083-979,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Özgür Bayer,https://www.transfermarkt.com/ozgur-bayer/profil/spieler/7061,Özgür Bayer,"Apr 4, 1979                                                                    (43)",Centre-Back,Retired,"Jul 9, 2013",-,"Jan 15, 2013"
1666803086-981,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Ramazan Tunc,https://www.transfermarkt.com/ramazan-tunc/profil/spieler/7221,Ramazan Tunc,"Sep 17, 1975                                                                    (47)",Centre-Back,Retired,"Jan 18, 2012",?,"Aug 26, 2011"
1666803090-983,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Emrah Colak,https://www.transfermarkt.com/emrah-colak/profil/spieler/376601,Emrah Colak,"Jul 29, 1986                                                                    (36)",,Retired,,-,"Jan 31, 2013"
1666803093-985,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Hakan Arikan,https://www.transfermarkt.com/hakan-arikan/profil/spieler/16693,Hakan Arikan,"Aug 17, 1982                                                                    (40)",Goalkeeper,Retired,,free transfer,"Jul 19, 2019"
1666803096-987,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Iskender Aydemir,https://www.transfermarkt.com/iskender-aydemir/profil/spieler/37969,Iskender Aydemir,"Mar 15, 1986                                                                    (36)",Goalkeeper,Retired,,free transfer,"Jan 1, 2007"
1666803099-989,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Cihan Kayaalp,https://www.transfermarkt.com/cihan-kayaalp/profil/spieler/29405,Cihan Kayaalp,"Apr 30, 1981                                                                    (41)",Goalkeeper,Retired,Bilecik,?,"Aug 11, 2008"
1666803103-991,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Mehmet Ali Tunc,https://www.transfermarkt.com/mehmet-ali-tunc/profil/spieler/18546,Mehmet Ali Tunc,"Aug 16, 1981                                                                    (41)",Goalkeeper,Retired,,free transfer,"Oct 19, 2015"
1666803107-993,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Richard Kingson,https://www.transfermarkt.com/richard-kingson/profil/spieler/7125,Richard Kingson,"Jun 13, 1978                                                                    (44)",Goalkeeper,Retired,,-,"Feb 13, 2015"
1666803111-995,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Ankaraspor,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944/saison_id/2005,Dragoslav Jevric,https://www.transfermarkt.com/dragoslav-jevric/profil/spieler/4414,Dragoslav Jevric,"Jul 8, 1974                                                                    (48)",Goalkeeper,Retired,"Jul 1, 2012",free transfer,"Jul 1, 2010"
1666803119-998,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Yavuz Odabasi,https://www.transfermarkt.com/yavuz-odabasi/profil/spieler/35510,Yavuz Odabasi,"Jan 1, 1987                                                                    (35)",Centre-Forward,Retired,,free transfer,"Oct 11, 2019"
1666803122-999,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Ergin Keles,https://www.transfermarkt.com/ergin-keles/profil/spieler/35509,"#12                    
                                            Ergin Keles","Jan 1, 1987                                                                    (35)",Centre-Forward,GMG Kastamonu,"Aug 19, 2022",free transfer,"Sep 7, 2021"
1666803126-1001,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Fatih Tekke,https://www.transfermarkt.com/fatih-tekke/profil/spieler/6924,Fatih Tekke,"Sep 9, 1977                                                                    (45)",Centre-Forward,Retired,"May 22, 2012",free transfer,"Sep 5, 2011"
1666803130-1003,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Tomas Jun,https://www.transfermarkt.com/tomas-jun/profil/spieler/9692,Tomas Jun,"Jan 17, 1983                                                                    (39)",Second Striker,Casino Baden,"Jul 1, 2022",-,"Jul 1, 2019"
1666803133-1005,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Ibrahima Yattara,https://www.transfermarkt.com/ibrahima-yattara/profil/spieler/6917,Ibrahima Yattara,"Jun 3, 1980                                                                    (42)",Right Winger,Y. Civril Bld.,"Jan 23, 2022",-,"Jul 1, 2015"
1666803136-1007,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Ali Güzeldal,https://www.transfermarkt.com/ali-guzeldal/profil/spieler/35508,Ali Güzeldal,"Apr 10, 1986                                                                    (36)",Left Winger,Retired,"Dec 11, 2014",free transfer,"Jul 18, 2014"
1666803140-1009,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Ardijan Djokaj,https://www.transfermarkt.com/ardijan-djokaj/profil/spieler/34404,Ardijan Djokaj,"May 23, 1979                                                                    (43)",Left Winger,Retired,Titograd,free transfer,"Jan 1, 2010"
1666803144-1011,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Gökdeniz Karadeniz,https://www.transfermarkt.com/gokdeniz-karadeniz/profil/spieler/6871,Gökdeniz Karadeniz,"Jan 11, 1980                                                                    (42)",Left Winger,Retired,Giresun,€8.70m,"Mar 12, 2008"
1666803147-1013,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Eul-yong Lee,https://www.transfermarkt.com/eul-yong-lee/profil/spieler/22961,Eul-yong Lee,"Sep 8, 1975                                                                    (47)",Left Midfield,Retired,,free transfer,"Jan 1, 2009"
1666803150-1015,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Adem Kocak,https://www.transfermarkt.com/adem-kocak/profil/spieler/6994,Adem Kocak,"Sep 1, 1983                                                                    (39)",Central Midfield,Retired,"Jul 23, 2022",free transfer,"Jan 4, 2018"
1666803153-1016,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Miroslaw Szymkowiak,https://www.transfermarkt.com/miroslaw-szymkowiak/profil/spieler/14918,Miroslaw Szymkowiak,"Nov 12, 1976                                                                    (45)",Central Midfield,Podgórze K.,"Jul 1, 2019",-,"Oct 24, 2014"
1666803157-1018,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Aykut Akgün,https://www.transfermarkt.com/aykut-akgun/profil/spieler/37873,Aykut Akgün,"Sep 18, 1987                                                                    (35)",Defensive Midfield,Nilüfer Bld. FK,"Sep 12, 2022",-,"Feb 7, 2022"
1666803161-1020,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Hasan Ücüncü,https://www.transfermarkt.com/hasan-ucuncu/profil/spieler/6910,Hasan Ücüncü,"Nov 16, 1980                                                                    (41)",Defensive Midfield,Retired,"Jul 1, 2014",-,"Sep 3, 2013"
1666803171-1022,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Hüseyin Cimsir,https://www.transfermarkt.com/huseyin-cimsir/profil/spieler/6897,Hüseyin Cimsir,"May 26, 1979                                                                    (43)",Defensive Midfield,Retired,"Jul 1, 2013",-,"Aug 23, 2012"
1666803201-1024,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Ferhat Cökmüs,https://www.transfermarkt.com/ferhat-cokmus/profil/spieler/32441,Ferhat Cökmüs,"Feb 14, 1985                                                                    (37)",Right-Back,Donatim,"Jan 2, 2020",-,"Oct 18, 2017"
1666803226-1026,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Feridun Sungur,https://www.transfermarkt.com/feridun-sungur/profil/spieler/7270,Feridun Sungur,"Jan 2, 1984                                                                    (38)",Right-Back,Without Club,Trabzon,free transfer,"Sep 18, 2018"
1666803230-1028,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Fatih Akyel,https://www.transfermarkt.com/fatih-akyel/profil/spieler/6857,Fatih Akyel,"Dec 26, 1977                                                                    (44)",Right-Back,Retired,"Jul 1, 2010",free transfer,"Feb 1, 2010"
1666803236-1030,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Eyüp Kadri Ataoglu,https://www.transfermarkt.com/eyup-kadri-ataoglu/profil/spieler/52482,Eyüp Kadri Ataoglu,"Jan 10, 1987                                                                    (35)",Left-Back,Retired,,free transfer,"Jan 14, 2015"
1666803242-1032,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Celaleddin Kocak,https://www.transfermarkt.com/celaleddin-kocak/profil/spieler/10134,Celaleddin Kocak,"Nov 24, 1977                                                                    (44)",Left-Back,Retired,,?,"Sep 1, 2009"
1666803245-1034,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Ufukhan Bayraktar,https://www.transfermarkt.com/ufukhan-bayraktar/profil/spieler/22951,Ufukhan Bayraktar,"Jan 9, 1986                                                                    (36)",,Without Club,"Aug 4, 2020",free transfer,"Jan 8, 2020"
1666803248-1036,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Milan Stepanov,https://www.transfermarkt.com/milan-stepanov/profil/spieler/28698,Milan Stepanov,"Apr 2, 1983                                                                    (39)",Centre-Back,Retired,Novi Sad,free transfer,"Jan 2, 2016"
1666803252-1038,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Fabiano Eller,https://www.transfermarkt.com/fabiano-eller/profil/spieler/32856,Fabiano Eller,"Nov 16, 1977                                                                    (44)",Centre-Back,Retired,,End of loan,"Nov 30, 2016"
1666803256-1040,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Tayfun Cora,https://www.transfermarkt.com/tayfun-cora/profil/spieler/6885,Tayfun Cora,"Dec 5, 1983                                                                    (38)",Centre-Back,Retired,"Jul 15, 2015",-,"Dec 30, 2014"
1666803263-1042,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Erdinc Yavuz,https://www.transfermarkt.com/erdinc-yavuz/profil/spieler/6912,Erdinc Yavuz,"Oct 4, 1978                                                                    (44)",Centre-Back,Retired,"Jan 28, 2015",free transfer,"Aug 25, 2014"
1666803266-1044,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Ahmet Sahin,https://www.transfermarkt.com/ahmet-sahin/profil/spieler/7215,Ahmet Sahin,"Mar 22, 1978                                                                    (44)",Goalkeeper,Retired,,-,"Jan 31, 2019"
1666803269-1046,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Hasan Sönmez,https://www.transfermarkt.com/hasan-sonmez/profil/spieler/6895,Hasan Sönmez,"Sep 27, 1976                                                                    (46)",Goalkeeper,Retired,"Jul 1, 2012",-,"Feb 17, 2011"
1666803274-1048,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Tolga Zengin,https://www.transfermarkt.com/tolga-zengin/profil/spieler/16816,Tolga Zengin,"Oct 10, 1983                                                                    (39)",Goalkeeper,Retired,Artvin,€2.75m,"Aug 1, 2013"
1666803282-1050,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Trabzonspor,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2005,Jefferson,https://www.transfermarkt.com/jefferson/profil/spieler/32561,Jefferson,"Jan 2, 1983                                                                    (39)",Goalkeeper,Retired,"Dec 3, 2018",free transfer,"Jul 1, 2009"
1666803290-1052,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Galatasaray,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141/saison_id/2005,Özgür Can Özcan,https://www.transfermarkt.com/ozgur-can-ozcan/profil/spieler/35252,"#19                    
                                            Özgür Can Özcan","Apr 10, 1988                                                                    (34)",Centre-Forward,Nevsehir Bld,"Sep 2, 2022",?,"Jan 14, 2022"
1666803297-1054,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Galatasaray,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141/saison_id/2005,Hakan Sükür,https://www.transfermarkt.com/hakan-sukur/profil/spieler/3363,Hakan Sükür,"Sep 1, 1971                                                                    (51)",Centre-Forward,Retired,"Jul 1, 2008",free transfer,"Jul 8, 2003"
1666803310-1056,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Galatasaray,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141/saison_id/2005,Marek Heinz,https://www.transfermarkt.com/marek-heinz/profil/spieler/306,Marek Heinz,"Aug 4, 1977                                                                    (45)",Centre-Forward,Retired,"Jul 1, 2016",?,"Jul 1, 2015"
1666803326-1057,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Galatasaray,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141/saison_id/2005,Hasan Kabze,https://www.transfermarkt.com/hasan-kabze/profil/spieler/29387,Hasan Kabze,"May 26, 1982                                                                    (40)",Centre-Forward,Retired,,-,"Jan 30, 2017"
1666803329-1059,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Galatasaray,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141/saison_id/2005,Ümit Karan,https://www.transfermarkt.com/umit-karan/profil/spieler/3378,Ümit Karan,"Oct 1, 1976                                                                    (46)",Centre-Forward,Retired,"Aug 17, 2011",free transfer,"Jul 13, 2009"
1666803337-1061,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Galatasaray,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141/saison_id/2005,Necati Ates,https://www.transfermarkt.com/necati-ates/profil/spieler/6949,Necati Ates,"Jan 3, 1980                                                                    (42)",Centre-Forward,Retired,"Sep 9, 2016",free transfer,"Aug 21, 2015"
1666803341-1063,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Galatasaray,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141/saison_id/2005,Aydin Yilmaz,https://www.transfermarkt.com/aydin-yilmaz/profil/spieler/37736,Aydin Yilmaz,"Jan 29, 1988                                                                    (34)",Right Winger,Without Club,"Jul 1, 2022",free transfer,"Aug 25, 2021"
1666803347-1065,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Galatasaray,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141/saison_id/2005,Hasan Sas,https://www.transfermarkt.com/hasan-sas/profil/spieler/6102,Hasan Sas,"Aug 1, 1976                                                                    (46)",Right Winger,Retired,"Jul 1, 2009",€5.00m,"Jul 23, 1998"
1666803350-1066,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Galatasaray,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141/saison_id/2005,Mülayim Erdem,https://www.transfermarkt.com/mulayim-erdem/profil/spieler/21367,Mülayim Erdem,"Jan 10, 1987                                                                    (35)",Attacking Midfield,Without Club,Istanbul,free transfer,"Sep 28, 2018"
1666803356-1068,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Galatasaray,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141/saison_id/2005,Volkan Arslan,https://www.transfermarkt.com/volkan-arslan/profil/spieler/6884,Volkan Arslan,"Aug 29, 1978                                                                    (44)",Central Midfield,Retired,"Jan 3, 2012",free transfer,"Aug 11, 2011"
1666803366-1070,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Galatasaray,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141/saison_id/2005,Ayhan Akman,https://www.transfermarkt.com/ayhan-akman/profil/spieler/6876,Ayhan Akman,"Feb 23, 1977                                                                    (45)",Central Midfield,Retired,"Jul 1, 2012",€500Th.,"Jul 16, 2001"
1666803371-1072,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Galatasaray,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141/saison_id/2005,Sasa Ilic,https://www.transfermarkt.com/sasa-ilic/profil/spieler/10298,Sasa Ilic,"Dec 30, 1977                                                                    (44)",Central Midfield,Retired,"Jul 1, 2019",free transfer,"Jan 1, 2010"
1666803398-1074,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Galatasaray,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141/saison_id/2005,Mehmet Güven,https://www.transfermarkt.com/mehmet-guven/profil/spieler/37837,Mehmet Güven,"Jul 30, 1987                                                                    (35)",Defensive Midfield,Kavakliderespor,"Sep 22, 2022",End of loan,"Jun 30, 2022"
