web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666710913-2456,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2005,Daniele Magliocchetti,https://www.transfermarkt.com/daniele-magliocchetti/profil/spieler/44290,Daniele Magliocchetti,"May 11, 1986                                                                    (36)",Centre-Back,Without Club,,?,"Feb 2, 2015"
1666710916-2457,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2005,Paolo Seppani,https://www.transfermarkt.com/paolo-seppani/profil/spieler/43230,Paolo Seppani,"Aug 18, 1986                                                                    (36)",,Ceccano,"Jul 5, 2020",free transfer,"Jul 12, 2019"
1666710919-2458,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2005,Gianluca Freddi,https://www.transfermarkt.com/gianluca-freddi/profil/spieler/49323,Gianluca Freddi,"Mar 29, 1987                                                                    (35)",Centre-Back,Retired,"Jul 1, 2017",free transfer,"Jan 31, 2017"
1666710922-2459,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2005,Cristian Chivu,https://www.transfermarkt.com/cristian-chivu/profil/spieler/4314,Cristian Chivu,"Oct 26, 1980                                                                    (41)",Centre-Back,Retired,"Mar 31, 2014",€16.00m,"Jul 1, 2007"
1666710925-2460,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2005,Samuel Kuffour,https://www.transfermarkt.com/samuel-kuffour/profil/spieler/208,Samuel Kuffour,"Sep 3, 1976                                                                    (46)",Centre-Back,Retired,"Jan 1, 2010",-,"Apr 16, 2009"
1666710928-2461,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2005,Matteo Ferrari,https://www.transfermarkt.com/matteo-ferrari/profil/spieler/5860,Matteo Ferrari,"Dec 5, 1979                                                                    (42)",Centre-Back,Retired,,-,"Feb 17, 2012"
1666710931-2462,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2005,Cesare Bovo,https://www.transfermarkt.com/cesare-bovo/profil/spieler/5946,Cesare Bovo,"Jan 14, 1983                                                                    (39)",Centre-Back,Retired,"Jul 1, 2019",-,"Sep 12, 2018"
1666710934-2463,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2005,Philippe Mexès,https://www.transfermarkt.com/philippe-mexes/profil/spieler/5422,Philippe Mexès,"Mar 30, 1982                                                                    (40)",Centre-Back,Retired,"Jul 1, 2016",free transfer,"Jul 1, 2011"
1666710937-2464,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2005,Francesco Maiorani,https://www.transfermarkt.com/francesco-maiorani/profil/spieler/343092,Francesco Maiorani,"Apr 9, 1988                                                                    (34)",,Unknown,,-,"Jul 1, 2008"
1666710939-2465,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2005,Pietro Pipolo,https://www.transfermarkt.com/pietro-pipolo/profil/spieler/26817,Pietro Pipolo,"Feb 2, 1986                                                                    (36)",Goalkeeper,Retired,,End of loan,"Jun 30, 2008"
1666710942-2466,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2005,Dimitrios Eleftheropoulos,https://www.transfermarkt.com/dimitrios-eleftheropoulos/profil/spieler/9685,Dimitrios Eleftheropoulos,"Aug 7, 1976                                                                    (46)",Goalkeeper,Retired,"Dec 21, 2011",free transfer,"Aug 11, 2011"
1666710946-2467,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2005,Gianluca Curci,https://www.transfermarkt.com/gianluca-curci/profil/spieler/24001,Gianluca Curci,"Jul 12, 1985                                                                    (37)",Goalkeeper,Retired,,free transfer,"Jan 23, 2019"
1666710948-2468,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2005,Doni,https://www.transfermarkt.com/doni/profil/spieler/20392,Doni,"Oct 22, 1979                                                                    (43)",Goalkeeper,Retired,"Aug 12, 2013",free transfer,"Jan 31, 2013"
1666710954-2469,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Loic Lumbilla Kandja,https://www.transfermarkt.com/loic-lumbilla-kandja/profil/spieler/61484,Loic Lumbilla Kandja,"May 12, 1987                                                                    (35)",Centre-Forward,Without Club,,free transfer,"Jul 1, 2013"
1666710957-2470,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Jacopo Ravasi,https://www.transfermarkt.com/jacopo-ravasi/profil/spieler/45582,Jacopo Ravasi,"Feb 8, 1987                                                                    (35)",Centre-Forward,Unknown,,free transfer,"Feb 13, 2018"
1666710961-2471,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Goran Slavkovski,https://www.transfermarkt.com/goran-slavkovski/profil/spieler/39809,Goran Slavkovski,"Apr 8, 1989                                                                    (33)",Centre-Forward,Retired,,-,"Jan 1, 2013"
1666710964-2472,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Domenico Germinale,https://www.transfermarkt.com/domenico-germinale/profil/spieler/39984,Domenico Germinale,"Jun 3, 1987                                                                    (35)",Centre-Forward,Without Club,,-,"Sep 3, 2021"
1666710967-2473,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Matteo Momentè,https://www.transfermarkt.com/matteo-momente/profil/spieler/36359,Matteo Momentè,"Feb 26, 1987                                                                    (35)",Centre-Forward,Olginatese,"Dec 30, 2021",free transfer,"Aug 24, 2021"
1666710969-2474,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Julio Cruz,https://www.transfermarkt.com/julio-cruz/profil/spieler/6006,Julio Cruz,"Oct 10, 1974                                                                    (48)",Centre-Forward,Retired,"Jul 1, 2010",free transfer,"Jul 1, 2009"
1666710972-2475,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Obafemi Martins,https://www.transfermarkt.com/obafemi-martins/profil/spieler/5794,Obafemi Martins,"Oct 28, 1984                                                                    (37)",Centre-Forward,Retired,"Jan 1, 2021",free transfer,"Sep 19, 2020"
1666710976-2476,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Adriano,https://www.transfermarkt.com/adriano/profil/spieler/5876,Adriano,"Feb 17, 1982                                                                    (40)",Centre-Forward,Retired,"May 28, 2016",-,"Jan 29, 2016"
1666710978-2477,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Álvaro Recoba,https://www.transfermarkt.com/alvaro-recoba/profil/spieler/5796,Álvaro Recoba,"Mar 17, 1976                                                                    (46)",Second Striker,Retired,"Aug 1, 2015",free transfer,"Jul 7, 2011"
1666710981-2478,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Ilario Aloe,https://www.transfermarkt.com/ilario-aloe/profil/spieler/39981,Ilario Aloe,"Jul 10, 1986                                                                    (36)",Right Winger,Without Club,"Jul 1, 2015",-,"Dec 1, 2013"
1666710984-2479,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Andy van der Meyde,https://www.transfermarkt.com/andy-van-der-meyde/profil/spieler/3772,Andy van der Meyde,"Sep 30, 1979                                                                    (43)",Right Winger,Retired,"Jul 1, 2012",-,"Jan 1, 2012"
1666710995-2480,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Luís Figo,https://www.transfermarkt.com/luis-figo/profil/spieler/3446,Luís Figo,"Nov 4, 1972                                                                    (49)",Right Winger,Retired,,free transfer,"Jul 1, 2005"
1666710997-2481,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Tijani Belaid,https://www.transfermarkt.com/tijani-belaid/profil/spieler/45566,Tijani Belaid,"Sep 6, 1987                                                                    (35)",Attacking Midfield,Without Club,"Jul 1, 2022",free transfer,"Feb 22, 2022"
1666711000-2482,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Abdoulaye Diarra,https://www.transfermarkt.com/abdoulaye-diarra/profil/spieler/45573,Abdoulaye Diarra,"Oct 12, 1986                                                                    (36)",Left Midfield,Mil. Giarmata,"Jul 1, 2014",-,"Feb 1, 2014"
1666711003-2483,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Matteo Lombardo,https://www.transfermarkt.com/matteo-lombardo/profil/spieler/83404,Matteo Lombardo,"Mar 6, 1985                                                                    (37)",Left Midfield,Retired,,-,"Jul 1, 2011"
1666711006-2484,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Kily González,https://www.transfermarkt.com/kily-gonzalez/profil/spieler/7438,Kily González,"Aug 4, 1974                                                                    (48)",Left Midfield,Retired,"Jul 1, 2011",free transfer,"Jul 1, 2010"
1666711009-2485,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Santiago Solari,https://www.transfermarkt.com/santiago-solari/profil/spieler/7527,Santiago Solari,"Oct 7, 1976                                                                    (46)",Left Midfield,Retired,"Jan 1, 2011",free transfer,"Aug 1, 2010"
1666711012-2486,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Juan Sebastián Verón,https://www.transfermarkt.com/juan-sebastian-veron/profil/spieler/3143,Juan Sebastián Verón,"Mar 9, 1975                                                                    (47)",Central Midfield,Retired,"May 27, 2017",-,"Jan 1, 2017"
1666711017-2487,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Georgios Karagounis,https://www.transfermarkt.com/georgios-karagounis/profil/spieler/6106,Georgios Karagounis,"Mar 6, 1977                                                                    (45)",Central Midfield,Retired,"Jul 1, 2014",free transfer,"Sep 11, 2012"
1666711020-2488,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,David Pizarro,"Sep 11, 1979                                                                    (43)",Central Midfield,Retired,"Jan 1, 2019",-,"Jan 30, 2017"
1666711023-2489,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Dejan Stanković,https://www.transfermarkt.com/dejan-stankovi%C4%87/profil/spieler/3428,Dejan Stanković,"Sep 11, 1978                                                                    (44)",Central Midfield,Retired,"Jul 6, 2013",€4.00m,"Feb 1, 2004"
1666711025-2490,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Daniel Maa Boumsong,https://www.transfermarkt.com/daniel-maa-boumsong/profil/spieler/36358,Daniel Maa Boumsong,"Mar 20, 1987                                                                    (35)",Defensive Midfield,Retired,,?,"Jul 1, 2019"
1666711028-2491,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Cristiano Zanetti,https://www.transfermarkt.com/cristiano-zanetti/profil/spieler/5783,Cristiano Zanetti,"Apr 19, 1977                                                                    (45)",Defensive Midfield,Retired,"Jan 30, 2012",?,"Jan 31, 2011"
1666711031-2492,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Esteban Cambiasso,https://www.transfermarkt.com/esteban-cambiasso/profil/spieler/7520,Esteban Cambiasso,"Aug 18, 1980                                                                    (42)",Defensive Midfield,Retired,"Jul 1, 2017",free transfer,"Aug 7, 2015"
1666711034-2493,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Basty Kyeremateng,https://www.transfermarkt.com/basty-kyeremateng/profil/spieler/139533,Basty Kyeremateng,"Feb 3, 1987                                                                    (35)",,Retired,,-,"Dec 24, 2016"
1666711037-2494,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Daniel Semenzato,https://www.transfermarkt.com/daniel-semenzato/profil/spieler/85894,"#11                    
                                            Daniel Semenzato","Jan 11, 1987                                                                    (35)",Right-Back,Viterbese,"Jan 20, 2022",free transfer,"Sep 29, 2020"
1666711041-2495,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Zé Maria,https://www.transfermarkt.com/ze-maria/profil/spieler/6081,Zé Maria,"Jul 25, 1973                                                                    (49)",Right-Back,Retired,"Apr 1, 2008",-,"Jan 1, 2008"
1666711043-2496,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Javier Zanetti,https://www.transfermarkt.com/javier-zanetti/profil/spieler/1161,Javier Zanetti,"Aug 10, 1973                                                                    (49)",Right-Back,Retired,"Jul 1, 2014",€6.50m,"Jul 1, 1995"
1666711046-2497,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Simone Fautario,https://www.transfermarkt.com/simone-fautario/profil/spieler/45575,Simone Fautario,"Feb 12, 1987                                                                    (35)",Left-Back,Retired,"Jul 1, 2019",free transfer,"Dec 14, 2018"
1666711049-2498,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Giuseppe Favalli,https://www.transfermarkt.com/giuseppe-favalli/profil/spieler/5832,Giuseppe Favalli,"Jan 8, 1972                                                                    (50)",Left-Back,Retired,"Jul 1, 2010",free transfer,"Jul 1, 2006"
1666711052-2499,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Pierre Womé,https://www.transfermarkt.com/pierre-wome/profil/spieler/3329,Pierre Womé,"Mar 26, 1979                                                                    (43)",Left-Back,Retired,,free transfer,"Aug 6, 2015"
1666711054-2500,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Dennis Esposito,https://www.transfermarkt.com/dennis-esposito/profil/spieler/84565,Dennis Esposito,"Jan 25, 1988                                                                    (34)",Centre-Back,Retired,,End of loan,"Dec 31, 2011"
1666711057-2501,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Nicolas Giani,https://www.transfermarkt.com/nicolas-giani/profil/spieler/84742,Nicolas Giani,"Mar 13, 1986                                                                    (36)",Centre-Back,Without Club,"Jul 1, 2022",free transfer,"Aug 8, 2021"
1666711059-2502,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Siniša Mihajlović,https://www.transfermarkt.com/sini-scaron-a-mihajlovi%C4%87/profil/spieler/5834,Siniša Mihajlović,"Feb 20, 1969                                                                    (53)",Centre-Back,Retired,"Jul 1, 2006",free transfer,"Jul 30, 2004"
1666711062-2503,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Leonardo Bonucci,https://www.transfermarkt.com/leonardo-bonucci/profil/spieler/39983,"#19                    
                                            Leonardo Bonucci","May 1, 1987                                                                    (35)",Centre-Back,Juventus,"Aug 2, 2018",€42.00m,"Jul 21, 2017"
1666711065-2504,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Marco Andreolli,https://www.transfermarkt.com/marco-andreolli/profil/spieler/36356,Marco Andreolli,"Jun 10, 1986                                                                    (36)",Centre-Back,Retired,"Jul 1, 2019",free transfer,"Jan 31, 2019"
1666711068-2505,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Marco Materazzi,https://www.transfermarkt.com/marco-materazzi/profil/spieler/5778,Marco Materazzi,"Aug 19, 1973                                                                    (49)",Centre-Back,Retired,"Jan 1, 2016",-,"Sep 12, 2014"
1666711071-2506,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Nicolás Burdisso,https://www.transfermarkt.com/nicolas-burdisso/profil/spieler/3417,Nicolás Burdisso,"Apr 12, 1981                                                                    (41)",Centre-Back,Retired,,free transfer,"Aug 31, 2017"
1666711074-2507,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Iván Córdoba,https://www.transfermarkt.com/ivan-cordoba/profil/spieler/5772,Iván Córdoba,"Aug 11, 1976                                                                    (46)",Centre-Back,Retired,"Jul 1, 2012",€14.00m,"Jan 1, 2000"
1666711078-2508,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Wálter Samuel,https://www.transfermarkt.com/walter-samuel/profil/spieler/5938,Wálter Samuel,"Mar 23, 1978                                                                    (44)",Centre-Back,Retired,"Jul 1, 2016",free transfer,"Jul 23, 2014"
1666711080-2509,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Mattia Barni,https://www.transfermarkt.com/mattia-barni/profil/spieler/649501,Mattia Barni,"Apr 28, 1988                                                                    (34)",,Retired,,,
1666711086-2510,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Giacomo Bindi,https://www.transfermarkt.com/giacomo-bindi/profil/spieler/45568,Giacomo Bindi,"Jan 2, 1987                                                                    (35)",Goalkeeper,Retired,,?,"Aug 16, 2018"
1666711091-2511,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Paolo Tornaghi,https://www.transfermarkt.com/paolo-tornaghi/profil/spieler/45583,Paolo Tornaghi,"Jun 21, 1988                                                                    (34)",Goalkeeper,Without Club,,-,"Feb 3, 2022"
1666711094-2512,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Paolo Orlandoni,https://www.transfermarkt.com/paolo-orlandoni/profil/spieler/21797,Paolo Orlandoni,"Aug 12, 1972                                                                    (50)",Goalkeeper,Retired,,free transfer,"Jul 1, 2005"
1666711096-2513,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Alex Cordaz,https://www.transfermarkt.com/alex-cordaz/profil/spieler/16633,"#21                    
                                            Alex Cordaz","Jan 1, 1983                                                                    (39)",Goalkeeper,Inter,"Jul 1, 2021",free transfer,"Jul 9, 2015"
1666711099-2514,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Francesco Toldo,https://www.transfermarkt.com/francesco-toldo/profil/spieler/5769,Francesco Toldo,"Dec 2, 1971                                                                    (50)",Goalkeeper,Retired,"Jul 1, 2010",€26.50m,"Jul 4, 2001"
1666711102-2515,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Internazionale,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2005,Júlio César,https://www.transfermarkt.com/julio-cesar/profil/spieler/22412,Júlio César,"Sep 3, 1979                                                                    (43)",Goalkeeper,Retired,"Apr 29, 2018",-,"Jan 29, 2018"
1666711109-2516,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AC Milan,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2005,Matteo Ardemagni,https://www.transfermarkt.com/matteo-ardemagni/profil/spieler/85603,Matteo Ardemagni,"Mar 26, 1987                                                                    (35)",Centre-Forward,Siena,"Jan 31, 2022",End of loan,"Jun 30, 2021"
1666711112-2517,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AC Milan,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2005,Márcio Amoroso,https://www.transfermarkt.com/marcio-amoroso/profil/spieler/1263,Márcio Amoroso,"Jul 5, 1974                                                                    (48)",Centre-Forward,Retired,,-,"Jul 1, 2016"
1666711115-2518,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AC Milan,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2005,Christian Vieri,https://www.transfermarkt.com/christian-vieri/profil/spieler/5797,Christian Vieri,"Jul 12, 1973                                                                    (49)",Centre-Forward,Retired,"Apr 1, 2009",free transfer,"Jul 1, 2008"
1666711118-2519,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AC Milan,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2005,Filippo Inzaghi,https://www.transfermarkt.com/filippo-inzaghi/profil/spieler/5821,Filippo Inzaghi,"Aug 9, 1973                                                                    (49)",Centre-Forward,Retired,"Jul 1, 2012",€36.15m,"Jul 2, 2001"
1666711121-2520,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AC Milan,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2005,Alberto Gilardino,https://www.transfermarkt.com/alberto-gilardino/profil/spieler/5878,Alberto Gilardino,"Jul 5, 1982                                                                    (40)",Centre-Forward,Retired,,-,"Oct 3, 2017"
1666711125-2521,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AC Milan,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2005,Andriy Shevchenko,https://www.transfermarkt.com/andriy-shevchenko/profil/spieler/3522,Andriy Shevchenko,"Sep 29, 1976                                                                    (46)",Centre-Forward,Retired,"Jul 28, 2012",free transfer,"Aug 29, 2009"
1666711128-2522,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AC Milan,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2005,Sandro Bloudek,https://www.transfermarkt.com/sandro-bloudek/profil/spieler/31393,Sandro Bloudek,"Feb 16, 1986                                                                    (36)",Attacking Midfield,Retired,,?,"Jul 1, 2017"
1666711130-2523,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AC Milan,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2005,Rui Costa,https://www.transfermarkt.com/rui-costa/profil/spieler/3624,Rui Costa,"Mar 29, 1972                                                                    (50)",Attacking Midfield,Retired,"Jul 1, 2008",free transfer,"Jul 1, 2006"
