web-scraper-order,web-scraper-start-url,teams,teams-href,playerProfile,playerProfile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666633129-2969,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Hussein Mumin,https://www.transfermarkt.com/hussein-mumin/profil/spieler/31039,"#6                    
                                            Hussein Mumin","Mar 24, 1987                                                                    (35)",Defensive Midfield,Apollon Pontou,Second Tier,free transfer,"Sep 15, 2021"
1666633132-2972,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Stelios Iliadis,https://www.transfermarkt.com/stelios-iliadis/profil/spieler/18929,Stelios Iliadis,"Jun 3, 1986                                                                    (36)",Defensive Midfield,Ast. Karditsas,,-,"Jul 1, 2019"
1666633136-2975,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Nikolaos Arabatzis,https://www.transfermarkt.com/nikolaos-arabatzis/profil/spieler/14522,Nikolaos Arabatzis,"Mar 10, 1984                                                                    (38)",Right-Back,Hellas München,,free transfer,"Jul 1, 2017"
1666633139-2978,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Fatih Akyel,https://www.transfermarkt.com/fatih-akyel/profil/spieler/6857,Fatih Akyel,"Dec 26, 1977                                                                    (44)",Right-Back,Retired,Galatasaray,free transfer,"Feb 1, 2010"
1666633143-2981,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Ilias Charalampous,https://www.transfermarkt.com/ilias-charalampous/profil/spieler/27244,Ilias Charalampous,"Sep 25, 1980                                                                    (42)",Left-Back,Retired,"Jul 1, 2017",free transfer,"Aug 1, 2014"
1666633146-2983,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Ifeanyi Udeze,https://www.transfermarkt.com/ifeanyi-udeze/profil/spieler/3654,Ifeanyi Udeze,"Jul 21, 1980                                                                    (42)",Left-Back,Retired,PAOK Salonika,free transfer,"Jul 4, 2007"
1666633150-2986,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Christos Melissis,https://www.transfermarkt.com/christos-melissis/profil/spieler/25684,Christos Melissis,"Dec 1, 1982                                                                    (39)",Centre-Back,Th. Sarakinon,,free transfer,"Jul 19, 2018"
1666633154-2989,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Stelios Malezas,https://www.transfermarkt.com/stelios-malezas/profil/spieler/34285,Stelios Malezas,"Mar 11, 1985                                                                    (37)",Centre-Back,Retired,PAOK Salonika,free transfer,"Jul 1, 2019"
1666633157-2992,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Petros Konteon,https://www.transfermarkt.com/petros-konteon/profil/spieler/15147,Petros Konteon,"May 9, 1984                                                                    (38)",Centre-Back,Iraklis Ampelo.,,free transfer,"Sep 1, 2020"
1666633161-2995,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Sotiris Balafas,https://www.transfermarkt.com/sotiris-balafas/profil/spieler/31348,Sotiris Balafas,"Aug 19, 1986                                                                    (36)",Centre-Back,Ast. Tripotamou,,-,"Jul 1, 2021"
1666633165-2996,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Dionysis Chasiotis,https://www.transfermarkt.com/dionysis-chasiotis/profil/spieler/16606,Dionysis Chasiotis,"Mar 1, 1975                                                                    (47)",Centre-Back,Retired,PAOK Salonika,free transfer,"Jan 1, 2012"
1666633169-2999,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Amir Azmi Megahed,https://www.transfermarkt.com/amir-azmi-megahed/profil/spieler/28443,Amir Azmi Megahed,"Feb 14, 1983                                                                    (39)",Centre-Back,Retired,"Sep 23, 2017",-,"Jan 31, 2017"
1666633172-3002,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Christos Karypidis,https://www.transfermarkt.com/christos-karypidis/profil/spieler/16597,Christos Karypidis,"Dec 2, 1982                                                                    (39)",Centre-Back,Retired,"Jul 1, 2019",free transfer,"Aug 13, 2018"
1666633175-3005,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Dimitrios Kyriakidis,https://www.transfermarkt.com/dimitrios-kyriakidis/profil/spieler/34284,Dimitrios Kyriakidis,"Sep 24, 1986                                                                    (36)",Goalkeeper,Poseidon Mich.,,free transfer,"Jul 31, 2021"
1666633180-3008,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Kyriakos Tochouroglou,https://www.transfermarkt.com/kyriakos-tochouroglou/profil/spieler/15155,Kyriakos Tochouroglou,"Aug 13, 1972                                                                    (50)",Goalkeeper,Retired,PAOK Salonika,-,"Jul 1, 2008"
1666633184-3012,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2005,Daniel Fernandes,https://www.transfermarkt.com/daniel-fernandes/profil/spieler/10254,Daniel Fernandes,"Sep 25, 1983                                                                    (39)",Goalkeeper,Without Club,PAOK Salonika,free transfer,"Jul 2, 2021"
1666633192-3016,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Oleg Venglynskyi,https://www.transfermarkt.com/oleg-venglynskyi/profil/spieler/16004,Oleg Venglynskyi,"Mar 21, 1978                                                                    (44)",Centre-Forward,Retired,"Mar 1, 2009",€600Th.,"Jun 1, 2007"
1666633197-3020,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Júlio César,https://www.transfermarkt.com/julio-cesar/profil/spieler/13208,Júlio César,"Feb 26, 1980                                                                    (42)",Centre-Forward,Retired,AEK Athens,-,"Nov 1, 2017"
1666633202-3021,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Nikolaos Lyberopoulos,https://www.transfermarkt.com/nikolaos-lyberopoulos/profil/spieler/9854,Nikolaos Lyberopoulos,"Aug 4, 1975                                                                    (47)",Centre-Forward,Retired,"Jul 1, 2012",free transfer,"Jul 1, 2010"
1666633205-3024,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Alessandro Soares,https://www.transfermarkt.com/alessandro-soares/profil/spieler/13152,Alessandro Soares,"Feb 5, 1973                                                                    (49)",Right Winger,Retired,"Jan 1, 2014",free transfer,"Jan 1, 2013"
1666633209-3027,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Angelos Komvolidis,https://www.transfermarkt.com/angelos-komvolidis/profil/spieler/31695,Angelos Komvolidis,"Mar 14, 1988                                                                    (34)",Left Winger,En. Leonberg,,free transfer,"Jan 1, 2011"
1666633216-3029,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Vladimir Ivic,https://www.transfermarkt.com/vladimir-ivic/profil/spieler/10291,Vladimir Ivic,"May 7, 1977                                                                    (45)",Attacking Midfield,Retired,PAOK Salonika,free transfer,"Jul 1, 2008"
1666633222-3033,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Vasilios Lakis,https://www.transfermarkt.com/vasilios-lakis/profil/spieler/9863,Vasilios Lakis,"Sep 10, 1976                                                                    (46)",Right Midfield,Retired,AEK Athens,free transfer,"Jul 1, 2009"
1666633226-3035,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Ilias Kyriakidis,https://www.transfermarkt.com/ilias-kyriakidis/profil/spieler/16187,Ilias Kyriakidis,"Aug 5, 1985                                                                    (37)",Central Midfield,Retired,AE Larisa,free transfer,"Aug 8, 2014"
1666633230-3038,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Panagiotis Kone,https://www.transfermarkt.com/panagiotis-kone/profil/spieler/19636,Panagiotis Kone,"Jul 26, 1987                                                                    (35)",Central Midfield,Retired,Bologna,-,"Jul 1, 2019"
1666633234-3041,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Miltiadis Sapanis,https://www.transfermarkt.com/miltiadis-sapanis/profil/spieler/9765,Miltiadis Sapanis,"Jan 28, 1976                                                                    (46)",Central Midfield,Retired,"Jul 1, 2015",free transfer,"Jul 1, 2012"
1666633237-3044,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Louay Chanko,https://www.transfermarkt.com/louay-chanko/profil/spieler/18764,Louay Chanko,"Nov 29, 1979                                                                    (42)",Defensive Midfield,Retired,Syrianska FC,free transfer,"Feb 1, 2012"
1666633242-3045,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Konstantinos Katsouranis,https://www.transfermarkt.com/konstantinos-katsouranis/profil/spieler/9852,Konstantinos Katsouranis,"Jun 21, 1979                                                                    (43)",Defensive Midfield,Retired,AEK Athens,-,"Sep 15, 2015"
1666633246-3047,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Dimitrios Koutromanos,https://www.transfermarkt.com/dimitrios-koutromanos/profil/spieler/31696,Dimitrios Koutromanos,"Feb 25, 1987                                                                    (35)",Right-Back,Ast. Karditsas,,-,"Jul 26, 2020"
1666633250-3050,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Christos Bourbos,https://www.transfermarkt.com/christos-bourbos/profil/spieler/20750,Christos Bourbos,"Jun 1, 1983                                                                    (39)",Right-Back,Retired,OFI Crete FC,-,"Jul 18, 2016"
1666633253-3053,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Nikolaos Georgeas,https://www.transfermarkt.com/nikolaos-georgeas/profil/spieler/9871,Nikolaos Georgeas,"Dec 27, 1976                                                                    (45)",Right-Back,Retired,AEK Athens,free transfer,"Jul 1, 2013"
1666633257-3056,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Stavros Tziortziopoulos,https://www.transfermarkt.com/stavros-tziortziopoulos/profil/spieler/12884,Stavros Tziortziopoulos,"Aug 15, 1978                                                                    (44)",Left-Back,Retired,"Jul 1, 2015",free transfer,"Jul 1, 2014"
1666633260-3059,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Nikola Malbasa,https://www.transfermarkt.com/nikola-malbasa/profil/spieler/10290,Nikola Malbasa,"Sep 12, 1977                                                                    (45)",Left-Back,Retired,"Jul 1, 2007",free transfer,"Jan 1, 2007"
1666633265-3062,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Sokratis Papastathopoulos,https://www.transfermarkt.com/sokratis-papastathopoulos/profil/spieler/34322,"#15                    
                                            Sokratis Papastathopoulos","Jun 9, 1988                                                                    (34)",Centre-Back,Olympiacos,First Tier,€16.00m,"Jul 2, 2018"
1666633274-3066,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Vasilios Pliatsikas,https://www.transfermarkt.com/vasilios-pliatsikas/profil/spieler/34186,Vasilios Pliatsikas,"Apr 14, 1988                                                                    (34)",Centre-Back,Without Club,"Jul 1, 2021",free transfer,"Aug 22, 2020"
1666633279-3069,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Christos Kontis,https://www.transfermarkt.com/christos-kontis/profil/spieler/12868,Christos Kontis,"May 13, 1975                                                                    (47)",Centre-Back,Retired,APOEL Nicosia,free transfer,"Jul 1, 2006"
1666633285-3072,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Vangelis Moras,https://www.transfermarkt.com/vangelis-moras/profil/spieler/9850,Vangelis Moras,"Aug 26, 1981                                                                    (41)",Centre-Back,Retired,Hellas Verona,free transfer,"Sep 9, 2020"
1666633290-3074,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Bruno Cirillo,https://www.transfermarkt.com/bruno-cirillo/profil/spieler/6062,Bruno Cirillo,"Mar 21, 1977                                                                    (45)",Centre-Back,Retired,Reggina,-,"Jul 14, 2015"
1666633294-3077,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Georgios Alexopoulos,https://www.transfermarkt.com/georgios-alexopoulos/profil/spieler/13850,Georgios Alexopoulos,"Feb 7, 1977                                                                    (45)",Centre-Back,Retired,AO Egaleo,free transfer,"Jul 1, 2010"
1666633298-3080,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Traianos Dellas,https://www.transfermarkt.com/traianos-dellas/profil/spieler/5944,Traianos Dellas,"Jan 31, 1976                                                                    (46)",Centre-Back,Retired,AEK Athens,free transfer,"Jul 1, 2010"
1666633302-3083,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Giannis Arabatzis,https://www.transfermarkt.com/giannis-arabatzis/profil/spieler/9847,Giannis Arabatzis,"May 28, 1984                                                                    (38)",Goalkeeper,Agia Paraskevi,,free transfer,"Jan 11, 2022"
1666633306-3085,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Dionysis Chiotis,https://www.transfermarkt.com/dionysis-chiotis/profil/spieler/9848,Dionysis Chiotis,"Jun 4, 1977                                                                    (45)",Goalkeeper,Retired,"Jul 1, 2017",free transfer,"Aug 2, 2016"
1666633310-3088,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AEK Athens,https://www.transfermarkt.com/aek-athen/startseite/verein/2441/saison_id/2005,Stefano Sorrentino,https://www.transfermarkt.com/stefano-sorrentino/profil/spieler/21891,Stefano Sorrentino,"Mar 28, 1979                                                                    (43)",Goalkeeper,Retired,Chievo Verona,free transfer,"Sep 28, 2020"
1666633321-3094,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Stelios Kritikos,https://www.transfermarkt.com/stelios-kritikos/profil/spieler/27578,Stelios Kritikos,"Jan 10, 1986                                                                    (36)",Centre-Forward,Panelefsiniakos,,free transfer,"Jan 23, 2022"
1666633324-3097,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Sándor Torghelle,https://www.transfermarkt.com/sandor-torghelle/profil/spieler/5229,Sándor Torghelle,"May 5, 1982                                                                    (40)",Centre-Forward,Retired,MTK Budapest,-,"Sep 3, 2019"
1666633328-3100,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Vangelis Mantzios,https://www.transfermarkt.com/vangelis-mantzios/profil/spieler/12873,Vangelis Mantzios,"Apr 22, 1983                                                                    (39)",Centre-Forward,Retired,"Jul 1, 2022",free transfer,"Sep 28, 2020"
1666633332-3103,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Theofanis Gekas,https://www.transfermarkt.com/theofanis-gekas/profil/spieler/16402,Theofanis Gekas,"May 23, 1980                                                                    (42)",Centre-Forward,Retired,GS Kallithea,free transfer,"Jan 11, 2017"
1666633336-3106,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Dimitrios Papadopoulos,https://www.transfermarkt.com/dimitrios-papadopoulos/profil/spieler/9836,Dimitrios Papadopoulos,"Oct 20, 1981                                                                    (41)",Centre-Forward,Retired,Panathinaikos,free transfer,"Jan 31, 2017"
1666633340-3109,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Emmanuel Olisadebe,https://www.transfermarkt.com/emmanuel-olisadebe/profil/spieler/4149,Emmanuel Olisadebe,"Dec 22, 1978                                                                    (43)",Centre-Forward,Retired,Panathinaikos,-,"Jul 1, 2012"
1666633345-3112,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Nordin Wooter,https://www.transfermarkt.com/nordin-wooter/profil/spieler/12090,Nordin Wooter,"Aug 24, 1977                                                                    (45)",Right Winger,Retired,"Jan 1, 2008",free transfer,"Mar 2, 2007"
1666633349-3116,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Konstantinos Charalampidis,https://www.transfermarkt.com/konstantinos-charalampidis/profil/spieler/20811,Konstantinos Charalampidis,"Jul 25, 1981                                                                    (41)",Right Winger,Retired,APOEL Nicosia,free transfer,"Jul 1, 2016"
1666633353-3119,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Georgios Theodoridis,https://www.transfermarkt.com/georgios-theodoridis/profil/spieler/3753,Georgios Theodoridis,"Jul 3, 1980                                                                    (42)",Attacking Midfield,Retired,Panetolikos,free transfer,"Jul 30, 2015"
1666633358-3122,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Ezequiel González,https://www.transfermarkt.com/ezequiel-gonzalez/profil/spieler/19054,Ezequiel González,"Jul 10, 1980                                                                    (42)",Attacking Midfield,Retired,Panathinaikos,free transfer,"Jan 1, 2011"
1666633362-3125,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Vladimir Gadzhev,https://www.transfermarkt.com/vladimir-gadzhev/profil/spieler/33736,Vladimir Gadzhev,"Jul 18, 1987                                                                    (35)",Central Midfield,Retired,Levski Sofia,free transfer,"Aug 4, 2019"
1666633366-3128,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Lucian Sanmartean,https://www.transfermarkt.com/lucian-sanmartean/profil/spieler/9733,Lucian Sanmartean,"Mar 13, 1980                                                                    (42)",Central Midfield,Retired,FC Vaslui,-,"Nov 22, 2017"
1666633369-3130,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Flávio Conceição,https://www.transfermarkt.com/flavio-conceicao/profil/spieler/7279,Flávio Conceição,"Jun 12, 1974                                                                    (48)",Central Midfield,Retired,Dep. La Coruña,€500Th.,"Jul 1, 2005"
1666633372-3132,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Stefanos Siontis,https://www.transfermarkt.com/stefanos-siontis/profil/spieler/27581,"#22                    
                                            Stefanos Siontis","Sep 4, 1987                                                                    (35)",Defensive Midfield,Panserraikos,Second Tier,free transfer,"Jul 1, 2018"
1666633376-3133,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Sotiris Leontiou,https://www.transfermarkt.com/sotiris-leontiou/profil/spieler/24437,Sotiris Leontiou,"Jul 17, 1984                                                                    (38)",Defensive Midfield,Retired,Panathinaikos,free transfer,"Oct 14, 2016"
1666633379-3135,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Alexandros Tziolis,https://www.transfermarkt.com/alexandros-tziolis/profil/spieler/12883,Alexandros Tziolis,"Feb 13, 1985                                                                    (37)",Defensive Midfield,Retired,"May 23, 2020",-,"Jul 1, 2019"
1666633381-3137,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Srdjan Andric,https://www.transfermarkt.com/srdjan-andric/profil/spieler/19350,Srdjan Andric,"Jan 5, 1980                                                                    (42)",Defensive Midfield,Retired,Hajduk Split,free transfer,"Jul 31, 2012"
1666633385-3139,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Igor Biscan,https://www.transfermarkt.com/igor-biscan/profil/spieler/3601,Igor Biscan,"May 4, 1978                                                                    (44)",Defensive Midfield,Retired,"Apr 1, 2012",-,"Dec 3, 2007"
1666633390-3140,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Angelos Basinas,https://www.transfermarkt.com/angelos-basinas/profil/spieler/9821,Angelos Basinas,"Jan 3, 1976                                                                    (46)",Defensive Midfield,Retired,Panathinaikos,free transfer,"Aug 15, 2010"
1666633396-3143,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Giannis Stathis,https://www.transfermarkt.com/giannis-stathis/profil/spieler/34299,Giannis Stathis,"May 20, 1987                                                                    (35)",Right-Back,Without Club,"Oct 29, 2021",free transfer,"Oct 1, 2020"
1666633402-3144,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Mikael Nilsson,https://www.transfermarkt.com/mikael-nilsson/profil/spieler/15353,Mikael Nilsson,"Jun 24, 1978                                                                    (44)",Right-Back,Retired,Panathinaikos,free transfer,"Jul 1, 2009"
1666633406-3146,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,Panathinaikos Athens,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265/saison_id/2005,Filippos Darlas,https://www.transfermarkt.com/filippos-darlas/profil/spieler/26562,Filippos Darlas,"Oct 23, 1983                                                                    (39)",Left-Back,Apol. Dokimiou,,-,"Jul 1, 2015"
